r,l,t
54.54724,115,0.965827
63.404129,189,2.047465
-269.845541,500,4.472752
89.32806,27,4.817579
8.370304,157,5.863744
-224.615284,500,8.656638
-123.766395,500,11.419374
92.245421,24,11.783264
74.899727,96,12.528755
84.266161,33,13.034168
-168.551895,500,16.079409
-306.196521,500,19.2564
95.010701,35,19.684772
-174.756607,500,22.656629
72.224154,196,24.002871
-1.292353,359,26.278258
83.133523,57,26.796589
-157.575562,500,29.48361
95.406061,26,29.863223
-213.618921,500,32.730776
-95.715048,500,35.66794
-179.466081,500,38.295837
-22.152698,368,40.419859
94.811965,21,40.822927
91.008588,20,41.181492
-191.671012,500,43.914626
-138.966099,500,46.805473
-307.258696,500,49.577316
-101.1276,500,52.4529
-68.260261,398,54.645576
-187.444075,500,57.353339
-132.36157,500,59.934632
-212.982689,500,62.494256
-162.784232,500,65.008656
-224.780089,500,67.886249
-128.272612,500,70.737114
-230.318397,500,73.696732
44.717867,115,74.463127
-177.035668,500,77.210589
75.824188,86,77.934261
-145.203468,500,80.805945
-152.84367,500,83.594324
70.617791,124,84.497671
-231.740445,500,87.261507
-170.578153,500,89.848049
57.280839,212,91.071354
-345.137741,500,93.783722
51.552039,190,94.97337
-114.934546,500,97.924237
-224.491219,500,101.006457
88.442396,42,101.468809
41.209973,138,102.341645
94.56816,22,102.67461
-339.779169,500,105.179246
-355.390602,500,107.716333
-292.927643,500,110.219524
-175.577178,500,112.733186
-375.104505,500,115.498497
-384.016444,500,118.305862
-409.892502,500,121.179136
-208.953756,500,124.048353
-54.872036,434,126.59532
-256.721368,500,129.463972
-116.461712,500,132.051796
-283.332442,500,134.985135
-184.44482,500,137.843058
-118.033918,500,140.684932
-217.863294,500,143.438795
-279.185508,500,146.105104
-219.85224,500,148.77665
-245.67461,500,151.629479
57.388943,193,152.886595
-227.527279,500,155.685415
-126.1756,500,158.589329
78.331444,155,159.763958
-194.086118,500,162.631885
-188.044411,500,165.510881
-123.681219,500,168.409238
-282.340486,500,171.26089
-162.032139,500,174.173207
-161.977068,500,177.100133
-195.208323,500,179.951767
81.579126,55,180.486152
-194.937895,500,183.334173
-350.798244,500,186.195464
-238.448248,500,189.009144
85.888381,38,189.417327
-184.896976,500,192.09478
-23.719985,266,193.541985
87.068405,40,193.960803
-137.049982,500,196.835868
-390.221716,500,199.755883
-154.25915,500,202.659199
-132.740339,500,205.518223
-191.619537,500,208.373764
90.185179,22,208.726884
-266.670323,500,211.618281
-363.340402,500,214.16215
-201.451469,500,216.774106
-286.680082,500,219.607896
92.810943,25,219.963449
-125.616337,500,222.629626
88.558421,30,223.002732
-186.445203,500,225.713935
-171.510277,500,228.392935
96.100844,19,228.713242
-183.324855,500,231.219171
-213.532747,500,233.718338
-199.456507,500,236.264341
-185.307043,500,238.88021
-98.552654,500,241.525056
-247.117217,500,244.38303
53.615843,263,246.018052
-118.488013,500,248.785392
81.458849,44,249.273828
-137.402856,500,252.231766
-182.030041,500,255.037347
-201.218549,500,257.888753
-72.240346,500,260.776263
-391.100455,500,263.736719
91.962821,26,264.09712
-150.617199,500,266.615816
-68.265388,433,268.893289
-105.805271,500,271.717862
-239.898785,500,274.324678
77.428169,51,274.804439
-277.782541,500,277.364443
-258.60391,500,280.179068
43.515444,229,281.607812
81.636142,85,282.289199
-142.564341,500,285.169784
79.690802,67,285.802009
-211.739634,500,288.684282
66.121874,128,289.614301
-324.680272,500,292.524413
90.712246,31,292.945297
-192.493008,500,295.770558
50.779227,294,297.336154
86.829771,85,297.968547
-225.858165,500,300.700764
-106.970485,500,303.227803
-256.339357,500,305.727467
-153.120894,500,308.400627
-82.624681,500,311.284766
-198.238599,500,314.160164
97.037431,6,314.426921
-223.623521,500,317.224694
83.956765,37,317.64991
-178.293141,500,320.255145
75.06416,151,321.189797
-230.36342,500,323.685233
-315.975742,500,326.192718
88.104097,42,326.615031
82.765201,61,327.168667
-45.242023,320,329.086335
-145.065637,500,331.97219
-143.554753,500,334.901703
-166.256725,500,337.392856
-206.578081,500,340.259097
-191.91592,500,342.950472
-88.35967,500,345.882481
-123.347975,500,348.742815
-497.420835,500,351.371517
-225.569563,500,353.996893
-182.349496,500,356.651087
-139.199685,500,359.136724
77.16236,62,359.659877
-141.800487,500,362.178961
-251.973933,500,364.685421
-326.483179,500,367.227028
-96.087414,500,369.828111
-185.067661,500,372.440463
91.709711,27,372.825286
83.803922,74,373.425775
-123.391084,500,375.995119
-180.52924,500,378.66562
-188.487346,500,381.523784
30.260216,215,382.899821
-226.865002,500,385.810594
-138.662613,500,388.532204
-151.426145,500,391.069816
-196.1641,500,393.6509
-105.531428,500,396.266093
-122.035276,500,399.203989
-272.454043,500,401.720441
-358.355966,500,404.260162
-282.680754,500,406.977878
-116.230154,500,409.864728
-101.487674,500,412.617218
-135.227061,500,415.381473
-182.068551,500,418.252825
-178.01456,500,421.135786
-311.34668,500,423.909836
-300.808088,500,426.746233
-276.878891,500,429.38623
31.893586,128,430.302779
-308.552346,500,432.857946
-243.421758,500,435.354815
-128.022572,500,437.85854
-242.399898,500,440.432556
-143.893275,500,443.114533
-124.723589,500,445.781497
40.887449,296,447.481556
-161.625029,500,449.988405
-239.038744,500,452.467415
-217.690187,500,455.026501
-110.184306,500,457.544476
-210.013966,500,460.433118
-199.882529,500,463.310454
-119.10399,500,466.171743
-248.146522,500,469.041764
-204.759947,500,471.901952
-182.339583,500,474.732217
-115.116264,500,477.478236
-197.485655,500,480.293383
-237.052586,500,482.948915
-365.485817,500,485.554838
-90.859436,500,488.208432
-308.694868,500,490.978272
-228.922988,500,493.888203
-232.373585,500,496.667011
-131.9253,500,499.346217
-214.788251,500,502.068438
-110.500997,500,504.874928
-167.766006,500,507.803
-185.563432,500,510.677021
-143.400561,500,513.569284
-124.930981,500,516.162292
87.637015,39,516.575235
-132.283204,500,519.13526
-153.612367,500,521.841991
-257.859417,500,524.831761
59.566876,265,526.508462
86.373447,45,526.954324
94.1668,32,527.347747
-138.865561,500,529.956959
99.518053,4,530.217485
-103.048917,500,533.125519
-153.072478,500,536.091756
-117.097726,500,538.81545
-150.280163,500,541.884277
92.286531,28,542.279528
-200.937968,500,545.26737
55.116754,455,547.90851
-113.952138,500,550.779058
-127.356671,500,553.403448
-75.687046,500,556.477064
88.37216,95,557.303497
-232.545174,500,560.483207
54.739442,252,562.334517
-140.506501,500,565.476607
94.856791,25,565.897424
-352.777641,500,568.974568
90.471831,54,569.517716
-263.74787,500,572.485424
-281.10012,500,575.202396
-108.412628,500,577.821252
92.842555,26,578.249145
99.592761,4,578.532979
-151.435173,500,581.222994
-185.466579,500,583.867379
-199.300134,500,586.737988
-116.958451,500,589.479183
-150.642214,500,592.375073
-85.265027,500,595.45475
-192.235666,500,598.507673
76.701621,163,599.606182
-295.885477,500,602.279624
-175.103808,500,605.166105
99.140674,4,605.475004
-125.858754,500,608.51144
-266.072554,500,611.308539
82.628784,89,612.043421
-135.232273,500,615.056345
-167.645545,500,618.128261
-135.053501,500,621.160534
-278.786566,500,623.867151
-155.65429,500,626.833773
86.462978,75,627.454735
-113.880573,500,630.324694
92.530368,31,630.728944
-110.889062,500,633.451538
-102.165967,500,636.159493
-131.032522,500,638.744174
74.479322,114,639.529373
11.55725,483,642.173771
-190.413195,500,644.868737
-124.949844,500,647.545136
-90.616778,500,650.194173
-153.091125,500,652.845384
-267.342215,500,655.664025
-190.24779,500,658.487007
-170.073743,500,661.196373
